fare_amount,trip_distance,hour,date,RatecodeID,payment_type,extra,tolls_amount,PickUDropO
17.5,3.3,9,2017-05-02,1,1,0.0,0.0,177
5.0,0.62,9,2017-05-02,1,1,0.0,0.0,336
9.0,1.8,9,2017-05-02,1,1,0.0,0.0,279
39.0,12.88,9,2017-05-02,1,2,0.0,0.0,492
10.0,1.9,9,2017-05-02,1,2,0.0,0.0,232
8.0,1.1,9,2017-05-02,1,1,0.0,0.0,398
13.0,2.0,9,2017-05-02,1,1,0.0,0.0,241
8.0,0.7,9,2017-05-02,1,1,0.0,0.0,274
3.5,0.4,9,2017-05-02,1,1,0.0,0.0,302
11.0,2.12,9,2017-05-02,1,2,0.0,0.0,182
6.0,0.99,9,2017-05-02,1,1,0.0,0.0,262
13.0,0.92,9,2017-05-02,1,2,0.0,0.0,396
11.0,1.48,9,2017-05-02,1,1,0.0,0.0,464
7.0,0.9,9,2017-05-02,1,1,0.0,0.0,374
8.0,0.75,9,2017-05-02,1,1,0.0,0.0,271
17.5,2.5,9,2017-05-02,1,2,0.0,0.0,274
19.5,2.8,9,2017-05-02,1,1,0.0,0.0,375
6.0,0.96,9,2017-05-02,1,1,0.0,0.0,244
7.5,1.27,9,2017-05-02,1,2,0.0,0.0,528
19.0,3.6,9,2017-05-02,1,1,0.0,0.0,406
8.5,1.5,9,2017-05-02,1,2,0.0,0.0,476
7.0,0.2,9,2017-05-02,1,1,0.0,0.0,332
4.5,0.5,9,2017-05-02,1,2,0.0,0.0,472
12.0,1.5,9,2017-05-02,1,1,0.0,0.0,285
7.0,0.81,9,2017-05-02,1,1,0.0,0.0,432
20.5,6.3,9,2017-05-02,1,1,0.0,0.0,368
5.5,0.91,9,2017-05-02,1,1,0.0,0.0,396
4.5,0.71,9,2017-05-02,1,1,0.0,0.0,356
17.5,1.37,9,2017-05-02,1,1,0.0,0.0,326
10.0,1.9,9,2017-05-02,1,1,0.0,0.0,405
9.5,1.0,9,2017-05-02,1,2,0.0,0.0,323
6.5,0.87,9,2017-05-02,1,1,0.0,0.0,340
3.5,0.25,9,2017-05-02,1,2,0.0,0.0,499
10.0,1.24,9,2017-05-02,1,1,0.0,0.0,325
9.5,1.4,9,2017-05-02,1,2,0.0,0.0,236
6.0,0.61,9,2017-05-02,1,1,0.0,0.0,340
10.0,2.0,9,2017-05-02,1,1,0.0,0.0,495
19.5,5.45,9,2017-05-02,1,1,0.0,0.0,249
27.0,3.86,9,2017-05-02,1,1,0.0,0.0,288
6.5,0.63,9,2017-05-02,1,1,0.0,0.0,328
5.0,0.44,9,2017-05-02,1,2,0.0,0.0,296
6.5,0.84,9,2017-05-02,1,1,0.0,0.0,305
8.0,1.5,9,2017-05-02,1,1,0.0,0.0,210
4.5,0.3,9,2017-05-02,1,1,0.0,0.0,168
3.5,0.5,9,2017-05-02,1,2,0.0,0.0,268
6.5,0.7,9,2017-05-02,1,2,0.0,0.0,190
20.0,4.52,9,2017-05-02,1,2,0.0,0.0,341
5.5,0.9,9,2017-05-02,1,1,0.0,0.0,332
14.0,3.1,9,2017-05-02,1,1,0.0,0.0,288
6.5,0.3,9,2017-05-02,1,1,0.0,0.0,369
15.0,2.88,9,2017-05-02,1,1,0.0,0.0,311
12.0,2.6,9,2017-05-02,1,1,0.0,0.0,284
9.0,1.5,9,2017-05-02,1,1,0.0,0.0,229
6.0,1.0,9,2017-05-02,1,1,0.0,0.0,498
8.0,1.2,9,2017-05-02,1,1,0.0,0.0,277
7.5,0.9,9,2017-05-02,1,2,0.0,0.0,473
9.0,1.4,9,2017-05-02,1,2,0.0,0.0,356
19.0,5.01,9,2017-05-02,1,1,0.0,0.0,370
6.0,0.94,9,2017-05-02,1,1,0.0,0.0,307
48.0,9.81,9,2017-05-02,1,2,0.0,0.0,301
23.0,4.25,9,2017-05-02,1,1,0.0,0.0,167
7.5,1.1,9,2017-05-02,1,2,0.0,0.0,435
9.0,0.9,9,2017-05-02,1,1,0.0,0.0,369
12.5,1.35,9,2017-05-02,1,1,0.0,0.0,399
12.0,1.9,9,2017-05-02,1,1,0.0,0.0,402
10.0,1.4,9,2017-05-02,1,1,0.0,0.0,473
10.0,1.2,9,2017-05-02,1,1,0.0,0.0,400
15.5,2.4,9,2017-05-02,1,1,0.0,0.0,314
6.0,0.9,9,2017-05-02,1,1,0.0,0.0,277
28.0,5.4,9,2017-05-02,1,1,0.0,0.0,135
11.5,1.5,9,2017-05-02,1,1,0.0,0.0,283
12.5,2.4,9,2017-05-02,1,2,0.0,0.0,412
8.5,0.9,9,2017-05-02,1,1,0.0,0.0,399
5.0,0.29,9,2017-05-02,1,1,0.0,0.0,369
6.0,0.61,9,2017-05-02,1,1,0.0,0.0,356
13.5,2.3,9,2017-05-02,1,1,0.0,0.0,303
13.5,1.7,9,2017-05-02,1,1,0.0,0.0,192
11.5,1.93,9,2017-05-02,1,1,0.0,0.0,476
12.0,2.13,9,2017-05-02,1,1,0.0,0.0,338
21.0,3.12,9,2017-05-02,1,2,0.0,0.0,417
4.5,0.72,9,2017-05-02,1,1,0.0,0.0,278
11.0,1.51,9,2017-05-02,1,2,0.0,0.0,249
21.5,4.59,9,2017-05-02,1,1,0.0,0.0,112
9.5,2.05,9,2017-05-02,1,1,0.0,0.0,312
2.5,0.0,9,2017-05-02,1,2,0.0,0.0,386
10.5,0.8,9,2017-05-02,1,2,0.0,0.0,340
9.5,1.8,9,2017-05-02,1,2,0.0,0.0,206
6.0,1.0,9,2017-05-02,1,2,0.0,0.0,381
4.5,0.68,9,2017-05-02,1,1,0.0,0.0,370
10.0,1.37,9,2017-05-02,1,1,0.0,0.0,416
8.5,1.63,9,2017-05-02,1,1,0.0,0.0,263
8.0,0.7,9,2017-05-02,1,1,0.0,0.0,334
10.0,0.9,9,2017-05-02,1,1,0.0,0.0,407
18.0,2.41,9,2017-05-02,1,1,0.0,0.0,380
9.0,1.4,9,2017-05-02,1,1,0.0,0.0,473
4.0,0.4,9,2017-05-02,1,1,0.0,0.0,323
9.0,1.56,9,2017-05-02,1,1,0.0,0.0,277
5.0,0.7,9,2017-05-02,1,1,0.0,0.0,432
6.0,0.9,9,2017-05-02,1,1,0.0,0.0,432
11.0,1.3,9,2017-05-02,1,1,0.0,0.0,261
7.0,1.3,9,2017-05-02,1,1,0.0,0.0,262
14.5,2.35,9,2017-05-02,1,1,0.0,0.0,269
8.5,0.82,9,2017-05-02,1,1,0.0,0.0,398
39.0,10.6,9,2017-05-02,1,1,0.0,0.0,251
15.0,1.73,9,2017-05-02,1,1,0.0,0.0,348
12.0,2.95,9,2017-05-02,1,1,0.0,0.0,246
23.0,6.71,9,2017-05-02,1,1,0.0,0.0,350
7.5,1.07,9,2017-05-02,1,1,0.0,0.0,330
9.0,0.96,9,2017-05-02,1,2,0.0,0.0,400
6.5,1.0,9,2017-05-02,1,2,0.0,0.0,416
4.5,0.6,9,2017-05-02,1,1,0.0,0.0,277
31.0,9.2,9,2017-05-02,1,1,0.0,5.76,281
7.0,0.69,9,2017-05-02,1,1,0.0,0.0,244
6.0,0.79,9,2017-05-02,1,2,0.0,0.0,473
5.0,0.6,9,2017-05-02,1,2,0.0,0.0,322
6.5,0.9,9,2017-05-02,1,1,0.0,0.0,528
23.5,6.0,9,2017-05-02,1,1,0.0,0.0,468
19.5,2.9,9,2017-05-02,1,1,0.0,0.0,320
15.5,1.42,9,2017-05-02,1,1,0.0,0.0,369
8.0,1.06,9,2017-05-02,1,1,0.0,0.0,398
25.5,5.17,9,2017-05-02,1,1,0.0,0.0,373
12.0,2.13,9,2017-05-02,1,1,0.0,0.0,466
9.0,0.99,9,2017-05-02,1,1,0.0,0.0,377
11.5,2.26,9,2017-05-02,1,2,0.0,0.0,373
12.5,2.19,9,2017-05-02,1,1,0.0,0.0,471
6.0,0.93,9,2017-05-02,1,2,0.0,0.0,378
14.0,2.4,9,2017-05-02,1,1,0.0,0.0,423
11.5,2.27,9,2017-05-02,1,1,0.0,0.0,405
13.5,2.52,9,2017-05-02,1,1,0.0,0.0,397
21.0,4.21,9,2017-05-02,1,1,0.0,0.0,386
15.0,3.1,9,2017-05-02,1,2,0.0,0.0,381
41.0,13.29,9,2017-05-02,1,1,0.0,0.0,149
19.0,3.31,9,2017-05-02,1,1,0.0,0.0,393
11.5,1.45,9,2017-05-02,1,1,0.0,0.0,473
6.5,1.1,9,2017-05-02,1,1,0.0,0.0,390
9.5,2.23,9,2017-05-02,1,1,0.0,0.0,329
10.0,1.58,9,2017-05-02,1,1,0.0,0.0,392
10.0,0.6,9,2017-05-02,1,1,0.0,0.0,390
11.0,1.84,9,2017-05-02,1,1,0.0,0.0,397
4.5,0.5,9,2017-05-02,1,1,0.0,0.0,311
7.5,1.0,9,2017-05-02,1,1,0.0,0.0,346
10.5,1.2,9,2017-05-02,1,1,0.0,0.0,483
13.5,1.75,9,2017-05-02,1,1,0.0,0.0,397
11.0,1.97,9,2017-05-02,1,1,0.0,0.0,465
20.0,4.57,9,2017-05-02,1,2,0.0,0.0,507
7.5,0.8,9,2017-05-02,1,2,0.0,0.0,393
14.5,2.01,9,2017-05-02,1,1,0.0,0.0,395
26.0,5.87,9,2017-05-02,1,1,0.0,0.0,317
11.0,2.08,9,2017-05-02,1,1,0.0,0.0,378
6.5,1.06,9,2017-05-02,1,1,0.0,0.0,271
9.5,1.5,9,2017-05-02,1,1,0.0,0.0,483
8.5,1.3,9,2017-05-02,1,2,0.0,0.0,207
10.5,2.25,9,2017-05-02,1,2,0.0,0.0,302
11.0,1.7,9,2017-05-02,1,1,0.0,0.0,470
10.5,1.5,9,2017-05-02,1,1,0.0,0.0,480
16.0,4.02,9,2017-05-02,1,2,0.0,5.76,430
12.5,1.06,9,2017-05-02,1,1,0.0,0.0,466
12.5,1.93,9,2017-05-02,1,2,0.0,0.0,348
12.0,1.45,9,2017-05-02,1,1,0.0,0.0,399
8.5,1.0,9,2017-05-02,1,1,0.0,0.0,264
11.0,2.3,9,2017-05-02,1,1,0.0,0.0,312
36.5,11.66,9,2017-05-02,1,1,0.0,5.76,186
5.0,0.71,9,2017-05-02,1,1,0.0,0.0,404
10.5,2.49,9,2017-05-02,1,2,0.0,0.0,306
17.5,3.16,9,2017-05-02,1,1,0.0,0.0,422
9.0,1.1,9,2017-05-02,1,2,0.0,0.0,334
15.0,1.0,9,2017-05-02,1,1,0.0,0.0,466
6.5,0.6,9,2017-05-02,1,1,0.0,0.0,324
10.5,1.17,9,2017-05-02,1,1,0.0,0.0,197
52.0,17.3,9,2017-05-02,2,1,0.0,5.76,296
7.0,1.42,9,2017-05-02,1,1,0.0,0.0,279
13.5,2.34,9,2017-05-02,1,1,0.0,0.0,397
8.5,1.03,9,2017-05-02,1,1,0.0,0.0,398
10.0,1.6,9,2017-05-02,1,2,0.0,0.0,243
18.5,3.36,9,2017-05-02,1,1,0.0,0.0,493
4.0,0.3,9,2017-05-02,1,1,0.0,0.0,311
16.0,2.8,9,2017-05-02,1,1,0.0,0.0,147
6.5,1.07,9,2017-05-02,1,1,0.0,0.0,528
6.5,0.69,9,2017-05-02,1,1,0.0,0.0,346
7.0,1.3,9,2017-05-02,1,2,0.0,0.0,475
8.5,1.15,9,2017-05-02,1,2,0.0,0.0,466
9.0,1.1,9,2017-05-02,1,1,0.0,0.0,398
6.0,1.03,9,2017-05-02,1,2,0.0,0.0,389
24.0,0.0,9,2017-05-02,1,2,0.0,0.0,389
8.0,1.1,9,2017-05-02,1,1,0.0,0.0,371
21.5,3.2,9,2017-05-02,1,1,0.0,0.0,279
6.0,1.3,9,2017-05-02,1,2,0.0,0.0,282
24.0,6.6,9,2017-05-02,1,1,0.0,0.0,227
21.0,5.12,9,2017-05-02,1,2,0.0,0.0,252
4.0,0.46,9,2017-05-02,1,2,0.0,0.0,301
11.5,1.98,9,2017-05-02,1,1,0.0,0.0,171
7.5,0.93,9,2017-05-02,1,1,0.0,0.0,213
14.0,2.0,9,2017-05-02,1,1,0.0,0.0,262
10.5,1.16,9,2017-05-02,1,1,0.0,0.0,377
4.0,0.4,9,2017-05-02,1,1,0.0,0.0,96
24.5,5.5,9,2017-05-02,1,1,0.0,0.0,250
7.5,1.3,9,2017-05-02,1,1,0.0,0.0,277
7.0,0.7,9,2017-05-02,1,2,0.0,0.0,286
23.0,7.4,9,2017-05-02,1,1,0.0,5.76,401
11.5,1.7,9,2017-05-02,1,1,0.0,0.0,397
6.5,1.2,9,2017-05-02,1,2,0.0,0.0,193
14.5,2.2,9,2017-05-02,1,1,0.0,0.0,225
10.0,1.8,9,2017-05-02,1,1,0.0,0.0,254
6.0,0.6,9,2017-05-02,1,1,0.0,0.0,314
6.5,0.79,9,2017-05-02,1,1,0.0,0.0,276
10.0,1.5,9,2017-05-02,1,2,0.0,0.0,205
11.0,2.0,9,2017-05-02,1,1,0.0,0.0,286
6.0,1.06,9,2017-05-02,1,1,0.0,0.0,370
10.5,1.2,9,2017-05-02,1,2,0.0,0.0,356
9.5,1.24,9,2017-05-02,1,1,0.0,0.0,356
4.0,0.31,9,2017-05-02,1,2,0.0,0.0,499
5.0,0.6,9,2017-05-02,1,1,0.0,0.0,83
5.5,0.8,9,2017-05-02,1,1,0.0,0.0,220
7.0,0.8,9,2017-05-02,1,1,0.0,0.0,473
9.0,1.4,9,2017-05-02,1,1,0.0,0.0,210
52.0,23.9,9,2017-05-02,2,2,0.0,5.76,378
3.5,0.3,9,2017-05-02,1,1,0.0,0.0,98
9.0,1.3,9,2017-05-02,1,2,0.0,0.0,399
5.0,0.58,9,2017-05-02,1,1,0.0,0.0,244
7.5,0.85,9,2017-05-02,1,2,0.0,0.0,362
13.0,2.2,9,2017-05-02,1,2,0.0,0.0,238
5.5,0.55,9,2017-05-02,1,2,0.0,0.0,334
9.0,1.0,9,2017-05-02,1,1,0.0,0.0,349
7.5,1.5,9,2017-05-02,1,2,0.0,0.0,277
14.0,2.2,9,2017-05-02,1,1,0.0,0.0,277
23.0,4.12,9,2017-05-02,1,1,0.0,0.0,247
10.5,2.04,9,2017-05-02,1,1,0.0,0.0,371
5.5,1.0,9,2017-05-02,1,1,0.0,0.0,473
8.5,1.3,9,2017-05-02,1,2,0.0,0.0,263
3.0,0.1,9,2017-05-02,1,2,0.0,0.0,214
18.5,3.14,9,2017-05-02,1,1,0.0,0.0,276
31.0,6.33,9,2017-05-02,1,1,0.0,0.0,136
10.5,1.76,9,2017-05-02,1,1,0.0,0.0,469
3.0,0.3,9,2017-05-02,1,2,0.0,0.0,462
10.5,2.0,9,2017-05-02,1,1,0.0,0.0,312
4.0,0.52,9,2017-05-02,1,1,0.0,0.0,525
3.0,0.2,9,2017-05-02,1,2,0.0,0.0,474
13.5,1.9,9,2017-05-02,1,1,0.0,0.0,401
20.0,3.5,9,2017-05-02,1,1,0.0,0.0,145
7.0,1.71,9,2017-05-02,1,2,0.0,0.0,377
10.5,2.29,9,2017-05-02,1,1,0.0,0.0,152
5.0,0.49,9,2017-05-02,1,1,0.0,0.0,498
6.5,0.9,9,2017-05-02,1,1,0.5,0.0,261
15.5,2.79,9,2017-05-02,1,1,0.0,0.0,433
6.0,0.8,9,2017-05-02,1,1,0.0,0.0,386
7.5,0.75,9,2017-05-02,1,1,0.0,0.0,400
12.0,1.89,9,2017-05-02,1,2,0.0,0.0,138
5.5,0.5,9,2017-05-02,1,1,0.0,0.0,341
9.0,1.3,9,2017-05-02,1,2,0.0,0.0,277
6.5,0.8,9,2017-05-02,1,2,0.0,0.0,311
12.5,2.14,9,2017-05-02,1,1,0.0,0.0,265
6.5,0.93,9,2017-05-02,1,1,0.0,0.0,254
9.5,1.03,9,2017-05-02,1,1,0.0,0.0,261
30.5,6.71,9,2017-05-02,1,1,0.0,0.0,250
6.5,1.05,9,2017-05-02,1,2,0.0,0.0,356
8.0,0.3,9,2017-05-02,1,1,0.0,0.0,278
6.5,0.7,9,2017-05-02,1,2,0.0,0.0,498
5.5,0.64,9,2017-05-02,1,2,0.0,0.0,270
13.0,3.1,9,2017-05-02,1,1,0.0,0.0,185
14.5,1.5,9,2017-05-02,1,2,0.0,0.0,206
3.0,0.0,9,2017-05-02,1,4,0.0,0.0,474
10.5,2.4,9,2017-05-02,1,1,0.0,0.0,309
22.0,7.5,9,2017-05-02,1,1,0.0,0.0,401
8.0,0.68,9,2017-05-02,1,1,0.0,0.0,341
10.5,2.4,9,2017-05-02,1,1,0.0,0.0,177
28.0,6.6,9,2017-05-02,1,1,0.0,0.0,242
11.0,2.3,9,2017-05-02,1,1,0.0,0.0,466
8.5,1.3,9,2017-05-02,1,1,0.0,0.0,398
17.0,2.7,9,2017-05-02,1,1,0.0,0.0,306
11.0,2.12,9,2017-05-02,1,2,0.0,0.0,110
13.5,2.5,9,2017-05-02,1,1,0.0,0.0,395
16.5,2.2,9,2017-05-02,1,1,0.0,0.0,410
8.0,1.5,9,2017-05-02,1,3,0.0,0.0,249
4.0,0.41,9,2017-05-02,1,1,0.0,0.0,98
14.5,2.5,9,2017-05-02,1,1,0.0,0.0,275
4.5,0.6,9,2017-05-02,1,1,0.0,0.0,305
5.0,0.7,9,2017-05-02,1,1,0.0,0.0,393
9.0,1.58,9,2017-05-02,1,1,0.0,0.0,111
9.5,0.95,9,2017-05-02,1,1,0.0,0.0,432
6.5,0.72,9,2017-05-02,1,1,0.0,0.0,400
11.5,2.7,9,2017-05-02,1,1,0.0,0.0,306
14.0,1.75,9,2017-05-02,1,1,0.0,0.0,138
14.0,1.75,9,2017-05-02,1,2,0.0,0.0,337
12.0,1.7,9,2017-05-02,1,2,0.0,0.0,380
58.0,13.8,9,2017-05-02,3,1,0.0,12.5,114
5.5,0.77,9,2017-05-02,1,1,0.0,0.0,356
5.0,0.5,9,2017-05-02,1,2,0.0,0.0,282
16.5,1.3,9,2017-05-02,1,1,0.0,0.0,340
4.0,0.4,9,2017-05-02,1,1,0.0,0.0,136
8.0,1.6,9,2017-05-02,1,1,0.0,0.0,402
11.0,1.1,9,2017-05-02,1,1,0.0,0.0,136
4.5,0.47,9,2017-05-02,1,2,0.0,0.0,462
9.0,0.63,9,2017-05-02,1,2,0.0,0.0,377
4.0,0.48,9,2017-05-02,1,1,0.0,0.0,175
18.5,2.3,9,2017-05-02,1,2,0.0,0.0,424
5.5,0.4,9,2017-05-02,1,1,0.0,0.0,322
17.0,3.2,9,2017-05-02,1,2,0.0,0.0,259
7.5,1.2,9,2017-05-02,1,1,0.0,0.0,480
36.0,12.59,9,2017-05-02,1,1,0.0,0.0,217
36.0,11.0,9,2017-05-02,1,2,0.0,0.0,224
13.5,1.7,9,2017-05-02,1,1,0.0,0.0,376
6.0,0.79,9,2017-05-02,1,1,0.0,0.0,273
6.5,0.64,9,2017-05-02,1,1,0.0,0.0,286
11.5,1.46,9,2017-05-02,1,1,0.0,0.0,238
37.5,12.49,9,2017-05-02,1,1,0.0,0.0,149
12.0,3.5,9,2017-05-02,1,1,0.0,0.0,312
11.0,1.2,9,2017-05-02,1,1,0.0,0.0,356
29.0,7.63,9,2017-05-02,1,1,0.0,0.0,323
4.5,0.82,9,2017-05-02,1,1,0.0,0.0,389
14.5,4.53,9,2017-05-02,1,1,0.0,0.0,483
14.0,2.83,9,2017-05-02,1,1,0.0,0.0,300
12.0,1.81,9,2017-05-02,1,2,0.0,0.0,347
7.5,0.72,9,2017-05-02,1,1,0.0,0.0,400
13.5,1.8,9,2017-05-02,1,1,0.0,0.0,302
29.0,7.0,9,2017-05-02,1,1,0.0,0.0,326
34.0,6.7,9,2017-05-02,1,1,0.0,0.0,464
7.0,1.08,9,2017-05-02,1,1,0.0,0.0,372
19.5,3.6,9,2017-05-02,1,2,0.0,0.0,381
19.0,3.5,9,2017-05-02,1,1,0.0,0.0,402
6.5,0.9,9,2017-05-02,1,2,0.0,0.0,318
8.5,1.04,9,2017-05-02,1,1,0.0,0.0,476
10.0,1.79,9,2017-05-02,1,2,0.0,0.0,86
5.5,0.71,9,2017-05-02,1,2,0.0,0.0,378
11.0,1.3,9,2017-05-02,1,1,0.0,0.0,280
20.0,5.3,9,2017-05-02,1,1,0.0,5.76,355
5.5,1.17,9,2017-05-02,1,1,0.0,0.0,380
10.0,2.2,9,2017-05-02,1,1,0.0,0.0,166
6.0,0.9,9,2017-05-02,1,1,0.0,0.0,495
2.5,0.02,9,2017-05-02,1,2,0.0,0.0,474
23.5,3.39,9,2017-05-02,1,1,0.0,0.0,314
4.5,0.6,9,2017-05-02,1,2,0.0,0.0,478
21.0,3.74,9,2017-05-02,1,1,0.0,0.0,185
7.5,1.0,9,2017-05-02,1,1,0.0,0.0,395
11.0,1.83,9,2017-05-02,1,1,0.0,0.0,407
9.0,1.0,9,2017-05-02,1,2,0.0,0.0,394
12.0,1.22,9,2017-05-02,1,1,0.0,0.0,324
8.5,0.7,9,2017-05-02,1,1,0.0,0.0,466
9.5,1.17,9,2017-05-02,1,2,0.0,0.0,420
15.5,4.42,9,2017-05-02,1,1,0.0,0.0,482
26.0,6.4,9,2017-05-02,1,2,0.0,0.0,168
5.0,0.2,9,2017-05-02,1,1,0.0,0.0,283
4.0,0.6,9,2017-05-02,1,1,0.0,0.0,339
30.5,11.0,9,2017-05-02,1,2,0.0,0.0,313
16.5,3.63,9,2017-05-02,1,1,0.0,0.0,116
7.5,0.94,9,2017-05-02,1,1,0.0,0.0,432
7.5,1.2,9,2017-05-02,1,1,0.0,0.0,210
13.0,2.27,9,2017-05-02,1,1,0.0,0.0,374
8.5,1.5,9,2017-05-02,1,1,0.0,0.0,231
10.5,1.8,9,2017-05-02,1,1,0.0,0.0,491
16.5,3.49,9,2017-05-02,1,1,0.0,0.0,179
14.5,1.71,9,2017-05-02,1,1,0.0,0.0,399
32.0,10.29,9,2017-05-02,1,1,0.0,5.76,362
12.0,2.0,9,2017-05-02,1,1,0.0,0.0,419
5.5,0.85,9,2017-05-02,1,1,0.0,0.0,211
7.0,1.07,9,2017-05-02,1,2,0.0,0.0,379
4.5,0.77,9,2017-05-02,1,2,0.0,0.0,525
9.0,0.5,9,2017-05-02,1,1,0.0,0.0,280
6.5,1.23,9,2017-05-02,1,1,0.0,0.0,348
8.0,0.85,9,2017-05-02,1,2,0.0,0.0,400
8.0,1.03,9,2017-05-02,1,1,0.0,0.0,330
5.5,1.1,9,2017-05-02,1,2,0.0,0.0,149
11.0,1.3,9,2017-05-02,1,1,0.0,0.0,262
8.5,1.5,9,2017-05-02,1,2,0.0,0.0,378
10.0,1.34,9,2017-05-02,1,2,0.0,0.0,333
4.5,0.89,9,2017-05-02,1,1,0.0,0.0,226
4.5,0.75,9,2017-05-02,1,1,0.0,0.0,473
11.0,1.51,9,2017-05-02,1,1,0.0,0.0,238
35.5,9.0,9,2017-05-02,1,1,0.0,0.0,253
10.5,1.69,9,2017-05-02,1,2,0.0,0.0,399
7.0,1.0,9,2017-05-02,1,1,0.0,0.0,270
5.0,0.47,9,2017-05-02,1,2,0.0,0.0,284
5.5,1.2,9,2017-05-02,1,2,0.0,0.0,377
9.0,1.4,9,2017-05-02,1,1,0.0,0.0,211
10.5,0.25,9,2017-05-02,1,1,0.0,0.0,282
9.5,1.8,9,2017-05-02,1,1,0.0,0.0,278
52.0,16.9,9,2017-05-02,2,2,0.0,5.76,318
15.0,2.72,9,2017-05-02,1,2,0.0,0.0,423
12.5,2.33,9,2017-05-02,1,1,0.0,0.0,398
7.0,1.01,9,2017-05-02,1,1,0.0,0.0,356
9.5,2.01,9,2017-05-02,1,1,0.0,0.0,408
5.0,1.0,9,2017-05-02,1,2,0.0,0.0,269
10.0,1.5,9,2017-05-02,1,1,0.0,0.0,398
15.0,3.06,9,2017-05-02,1,2,0.0,0.0,528
8.0,0.57,9,2017-05-02,1,1,0.0,0.0,403
18.5,2.91,9,2017-05-02,1,1,0.0,0.0,372
6.5,0.6,9,2017-05-02,1,2,0.0,0.0,473
9.0,1.56,9,2017-05-02,1,1,0.0,0.0,345
10.0,1.3,9,2017-05-02,1,2,0.0,0.0,210
27.5,5.14,9,2017-05-02,1,1,0.0,0.0,374
3.5,0.3,9,2017-05-02,1,2,0.0,0.0,280
5.0,0.5,9,2017-05-02,1,2,0.0,0.0,525
9.0,1.17,9,2017-05-02,1,1,0.0,0.0,356
18.0,3.65,9,2017-05-02,1,1,0.0,0.0,461
26.0,9.2,9,2017-05-02,1,1,0.0,5.76,367
12.5,0.66,9,2017-05-02,1,1,0.0,0.0,332
4.0,0.2,9,2017-05-02,1,2,0.0,0.0,322
8.5,1.4,9,2017-05-02,1,1,0.0,0.0,197
21.5,5.5,9,2017-05-02,1,1,0.0,5.76,431
8.5,1.0,9,2017-05-02,1,1,0.0,0.0,391
7.0,0.9,9,2017-05-02,1,1,0.0,0.0,499
7.0,0.88,9,2017-05-02,1,2,0.0,0.0,332
43.5,10.74,9,2017-05-02,1,1,0.0,5.76,368
7.5,1.47,9,2017-05-02,1,2,0.0,0.0,183
4.0,0.5,9,2017-05-02,1,1,0.0,0.0,99
11.5,1.7,9,2017-05-02,1,1,0.0,0.0,407
4.5,0.4,9,2017-05-02,1,1,0.0,0.0,325
7.0,0.98,9,2017-05-02,1,1,0.0,0.0,270
12.0,1.68,9,2017-05-02,1,1,0.0,0.0,232
13.5,2.86,9,2017-05-02,1,2,0.0,0.0,424
10.0,1.0,9,2017-05-02,1,1,0.0,0.0,399
6.0,0.89,9,2017-05-02,1,2,0.0,0.0,380
8.5,0.8,9,2017-05-02,1,1,0.0,0.0,371
10.0,0.9,9,2017-05-02,1,1,0.0,0.0,402
7.5,0.96,9,2017-05-02,1,1,0.0,0.0,277
9.5,1.5,9,2017-05-02,1,1,0.0,0.0,378
8.0,1.4,9,2017-05-02,1,1,0.0,0.0,244
52.0,0.06,9,2017-05-02,2,1,0.0,5.76,264
11.0,1.9,9,2017-05-02,1,1,0.0,0.0,397
11.0,1.06,9,2017-05-02,1,1,0.0,0.0,398
20.5,3.08,9,2017-05-02,1,1,0.0,0.0,411
13.0,4.0,9,2017-05-02,1,1,0.0,0.0,312
11.0,1.7,9,2017-05-02,1,1,0.0,0.0,404
7.5,1.05,9,2017-05-02,1,2,0.0,0.0,473
12.0,1.58,9,2017-05-02,1,1,0.0,0.0,340
13.0,2.12,9,2017-05-02,1,2,0.0,0.0,491
7.5,1.2,9,2017-05-02,1,1,0.0,0.0,280
16.0,3.4,9,2017-05-02,1,1,0.0,0.0,389
18.0,2.4,9,2017-05-02,1,2,0.0,0.0,215
9.5,1.7,9,2017-05-02,1,1,0.0,0.0,416
7.5,1.0,9,2017-05-02,1,2,0.0,0.0,394
5.5,0.7,9,2017-05-02,1,1,0.0,0.0,476
3.5,0.24,9,2017-05-02,1,2,0.0,0.0,498
5.5,0.99,9,2017-05-02,1,1,0.0,0.0,221
10.5,1.8,9,2017-05-02,1,1,0.0,0.0,343
5.0,0.7,9,2017-05-02,1,1,0.0,0.0,279
17.0,2.8,9,2017-05-02,1,2,0.0,0.0,373
5.5,0.5,9,2017-05-02,1,1,0.0,0.0,440
19.0,4.8,9,2017-05-02,1,2,0.0,0.0,322
6.0,1.0,9,2017-05-02,1,2,0.0,0.0,304
6.5,0.83,9,2017-05-02,1,1,0.0,0.0,270
15.5,3.9,9,2017-05-02,1,1,0.0,0.0,371
37.0,9.5,9,2017-05-02,1,1,0.0,5.76,238
28.5,7.7,9,2017-05-02,1,1,0.0,0.0,402
41.0,12.6,9,2017-05-02,1,1,0.0,5.76,368
6.5,1.1,9,2017-05-02,1,1,0.0,0.0,299
6.0,1.0,9,2017-05-02,1,1,0.0,0.0,376
20.5,5.0,9,2017-05-02,1,1,0.0,0.0,258
11.5,0.9,9,2017-05-02,1,1,0.0,0.0,346
14.0,2.44,9,2017-05-02,1,1,0.0,0.0,407
6.5,0.82,9,2017-05-02,1,1,0.0,0.0,356
